baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000044393.15	177.320800793979	7.03527571593168	0.534422113972209	13.1642675929715	1.4089729633385e-39	1.18265242695683e-37
ENSMUSG00000028581.17	194.886847844609	7.36113046161591	0.56012806707125	13.141870394221	1.89484419689697e-39	1.58283259235985e-37
ENSMUSG00000092035.8	754.623206089771	1.70199642598111	0.129592143883421	13.1334846000557	2.11686789195031e-39	1.7598363455807e-37
ENSMUSG00000021696.9	176.188685439164	3.43768739664971	0.262218627614992	13.1100045329242	2.8858117387472e-39	2.38766566479679e-37
ENSMUSG00000018411.17	125.963828591168	5.13433829176866	0.39195336957227	13.0993600013482	3.32045726436478e-39	2.73426279470796e-37
ENSMUSG00000042306.11	379.001398351296	9.04209626064144	0.69089283948908	13.0875524304582	3.87907212477564e-39	3.179192366414e-37
ENSMUSG00000027656.7	1015.72926525332	-1.89091406184649	0.144777731837229	-13.0608073344623	5.51399032245197e-39	4.49791464096728e-37
ENSMUSG00000062151.13	402.238857560099	2.16240751026306	0.165790569811032	13.0430066844439	6.96549908168217e-39	5.65539937122559e-37
ENSMUSG00000029816.10	615.8726641218	-1.78324186784426	0.136752467813691	-13.0399245904192	7.252874791677e-39	5.86133486071572e-37
ENSMUSG00000021792.15	329.307825016583	2.55046393049414	0.19599857886445	13.0126654247734	1.03662206484972e-38	8.33856869294621e-37
ENSMUSG00000050296.14	163.407304930321	6.73904126531528	0.518360380576151	13.000687394019	1.21248517591739e-38	9.70826264127403e-37
ENSMUSG00000020646.17	370.18169055468	2.63801111222939	0.203068923785438	12.990717944695	1.38125212467768e-38	1.10088328744379e-36
ENSMUSG00000025481.12	140.560654678192	4.61203340282015	0.355952101413245	12.9568933137602	2.14770893955754e-38	1.70394716095033e-36
ENSMUSG00000041782.14	482.376299555805	9.73732601152964	0.754094040605475	12.9126149885913	3.82100842864113e-38	3.01772824761998e-36
ENSMUSG00000030411.16	150.673263444938	3.40340382299327	0.263780271826049	12.9024198793671	4.3618163882706e-38	3.4292560971132e-36
ENSMUSG00000030792.8	340.037650918323	8.89371854002797	0.689578074998899	12.8973336921163	4.65941284718352e-38	3.64672514503665e-36
ENSMUSG00000040943.12	870.855423397265	1.80417342207068	0.139913425274896	12.8949271202954	4.80717377272949e-38	3.74549974444731e-36
ENSMUSG00000029838.11	2303.80570686557	-1.72160534105913	0.133791707132557	-12.8678030795541	6.83177855744997e-38	5.29920323373631e-36
ENSMUSG00000025408.15	394.260108978245	-1.8119452767887	0.141169331274316	-12.8352614582255	1.04051105848731e-37	8.03505761831867e-36
ENSMUSG00000049044.16	126.647012764574	5.63876576551791	0.441387852176174	12.7750814566307	2.25911073605658e-37	1.73681632915855e-35
ENSMUSG00000078695.8	245.402033794814	2.59980164209201	0.203965918513021	12.7462551638304	3.27083754861556e-37	2.50355957740949e-35
ENSMUSG00000027952.16	380.76828076315	2.40675056308352	0.189312835601207	12.713087073258	5.0020075065146e-37	3.81183686077593e-35
ENSMUSG00000031626.18	186.433952792039	-2.49285004105562	0.196440350920519	-12.6901119315565	6.70898358149029e-37	5.0903314291875e-35
ENSMUSG00000033149.17	3591.82625402948	-1.31481406404254	0.103625252687299	-12.6881626818334	6.87803859198336e-37	5.19590958850917e-35
ENSMUSG00000001021.13	113.574151757022	5.49447653229649	0.433346833919703	12.6791662064262	7.71481524962287e-37	5.80281017152369e-35
ENSMUSG00000062380.4	538.343651700787	2.19360039737247	0.173518367286389	12.64189164339	1.24033517651463e-36	9.28914814307832e-35
ENSMUSG00000006342.15	171.484012569772	3.6029805223772	0.285068708821396	12.6389898676483	1.28696681879045e-36	9.5970165135125e-35
ENSMUSG00000049969.3	299.806654985125	2.2138088125966	0.175265537268313	12.6311700925408	1.42148628416325e-36	1.05548393962976e-34
ENSMUSG00000001420.13	119.824425589393	5.89212928278532	0.467499408370595	12.6035010468174	2.01976032831964e-36	1.49333343423633e-34
ENSMUSG00000085925.3	184.593238044341	3.32720065610314	0.264775379643045	12.5661255234104	3.2422786167317e-36	2.38705893922514e-34
ENSMUSG00000030739.18	160.903298827232	7.07719257458568	0.563603321505971	12.5570455398934	3.63660044661384e-36	2.66607311223272e-34
ENSMUSG00000030091.17	286.252145172989	8.64446756249802	0.688954821424168	12.547219779417	4.11713161838141e-36	3.00567907014189e-34
ENSMUSG00000027463.14	112.961544943954	4.3437893828573	0.346580374591048	12.5332814588328	4.90887369494223e-36	3.56868955856156e-34
ENSMUSG00000035021.13	716.313818876511	1.91620014008557	0.153649965236024	12.4712045143783	1.07193364129746e-35	7.76035292397639e-34
ENSMUSG00000047153.4	568.825586661836	1.88222632429386	0.150985560827856	12.4662670653643	1.14044547649717e-35	8.22209135026489e-34
ENSMUSG00000025494.8	184.51266384777	7.46955700679529	0.599737967919373	12.4547008966414	1.31844848340964e-35	9.46613322282745e-34
ENSMUSG00000038296.14	303.752706317331	-2.03003148151591	0.163374896339607	-12.4256022620274	1.89791681937733e-35	1.3570495776412e-33
ENSMUSG00000049858.8	595.391649087279	1.73511225927895	0.139665489922822	12.4233428045666	1.95230165635473e-35	1.39021480652309e-33
ENSMUSG00000045394.9	384.661703887543	9.40337354304084	0.756973645400988	12.4223261934828	1.97727376726206e-35	1.40225027372156e-33
ENSMUSG00000035773.6	116.696048973466	4.41723489015514	0.356009794768205	12.407621798808	2.37605893046719e-35	1.6782123543442e-33
ENSMUSG00000027401.9	204.545300707532	7.8780117549718	0.635462655239611	12.3972851748483	2.7032794177488e-35	1.90159837584556e-33
ENSMUSG00000070639.5	476.967369087282	1.85127943708207	0.149441539044431	12.3879842841531	3.03578252169893e-35	2.12688392397253e-33
ENSMUSG00000041313.14	1651.36956988405	1.37484745601818	0.111011676096726	12.3847103688468	3.16224447988607e-35	2.20658625855504e-33
ENSMUSG00000032561.15	109.43930652214	5.02815828510553	0.406700806457775	12.3632857502769	4.12926636031545e-35	2.86984012041924e-33
ENSMUSG00000036553.16	120.403915526305	3.4779469039511	0.281620116849131	12.349781481748	4.88439153162188e-35	3.38112760406096e-33
ENSMUSG00000004929.12	841.10981570853	1.79736947474342	0.145651214801522	12.3402298922991	5.49986216099337e-35	3.79206766060555e-33
ENSMUSG00000030747.5	257.590959785827	2.65808670572504	0.215424443365779	12.3388352045629	5.5959572248618e-35	3.84307339059185e-33
ENSMUSG00000049493.13	111.810857974532	4.8453273263669	0.39298124839125	12.3296654641977	6.27065149729003e-35	4.28947125060686e-33
ENSMUSG00000022122.15	109.239319175866	-3.11419592444712	0.252585393570799	-12.3292795375922	6.30075476403032e-35	4.29316133431478e-33
ENSMUSG00000003469.9	137.721643197228	6.6899583835612	0.543818111021124	12.3018307922837	8.85441575170215e-35	6.00958881585253e-33
ENSMUSG00000050199.13	716.121885007905	-1.45454308772791	0.118379875476784	-12.2870807379179	1.06274953042656e-34	7.18493116387608e-33
ENSMUSG00000020044.13	10892.3200417429	-1.10522912650156	0.0899665566424501	-12.284888604707	1.09195328548355e-34	7.35375516871192e-33
ENSMUSG00000054423.14	112.691882774161	4.13664966234079	0.337441255427711	12.2588734951734	1.50578606239597e-34	1.01015570788147e-32
ENSMUSG00000003545.3	1541.79874958491	1.95131071639603	0.159685396586945	12.2197192611385	2.43925593319786e-34	1.63007968612741e-32
ENSMUSG00000019139.10	539.802801732398	2.22550834021738	0.18214506855689	12.2183288180667	2.4813312794191e-34	1.65184409884701e-32
ENSMUSG00000035697.14	143.247054780613	4.22055791191758	0.345896365554585	12.2017989554491	3.04031798595166e-34	2.01624141243932e-32
ENSMUSG00000021268.17	7612.11817504499	-1.17231737122184	0.0961485289588882	-12.1927749068642	3.39655347581147e-34	2.24392078487545e-32
ENSMUSG00000041605.16	154.216185825717	2.94029250657541	0.241638659822473	12.168137783646	4.59444940691002e-34	3.02380903200991e-32
ENSMUSG00000009487.10	551.829109994838	10.3531927571976	0.852767730126831	12.1406948122413	6.42778823089542e-34	4.21444605704936e-32
ENSMUSG00000044294.8	533.305328143671	10.3149054487466	0.850181396897429	12.1325936869341	7.09655674857077e-34	4.6354388536247e-32
ENSMUSG00000034707.7	2948.74550832824	-1.17543302915883	0.0969277815105835	-12.1268950020328	7.60797412071335e-34	4.95088203548294e-32
ENSMUSG00000073599.10	175.068181464854	2.84477882364657	0.234634192785108	12.1243148318625	7.85140921870188e-34	5.09023265578154e-32
ENSMUSG00000051048.17	749.158402631513	-1.54697965889595	0.128066030762932	-12.0795471654745	1.35463696761053e-33	8.74974621272598e-32
ENSMUSG00000037852.8	4873.67780693103	-1.06226810055244	0.0879919376507233	-12.0723344537431	1.47878844345017e-33	9.51627748331357e-32
ENSMUSG00000027111.16	1349.07953190414	1.50281600804441	0.125024651686615	12.0201575271039	2.78440130479076e-33	1.78520194356972e-31
ENSMUSG00000032462.14	327.945227490747	2.03569717094619	0.169552134714887	12.0063199108012	3.29169916329486e-33	2.10269385890619e-31
ENSMUSG00000044641.7	154.794730934302	3.01512942337647	0.251445921282543	11.99116457327	3.95307988965574e-33	2.5159253876472e-31
ENSMUSG00000050106.17	101.236498288217	4.83976157074971	0.403654616711523	11.9898580875355	4.01592585733099e-33	2.54659532011409e-31
ENSMUSG00000021508.11	1673.52846702042	-1.5905184428888	0.132672884355523	-11.9882706297896	4.0936241621611e-33	2.57705506585323e-31
ENSMUSG00000028766.10	102.924421530632	4.65508325311958	0.38829876757032	11.9884059438241	4.08694339807925e-33	2.57705506585323e-31
ENSMUSG00000006386.15	249.289990575458	2.64944189197436	0.221129185937692	11.9814210898461	4.44635733206239e-33	2.7890057272413e-31
ENSMUSG00000076441.9	999.545559089217	-1.28177364550799	0.10721244662119	-11.9554556015016	6.07992124557715e-33	3.79995077848572e-31
ENSMUSG00000000594.7	989.505668872942	1.61648312439877	0.135238205971372	11.952858386342	6.27299295283893e-33	3.90656819195614e-31
ENSMUSG00000001918.17	790.174349440244	1.65105137440263	0.13828842421142	11.9391871287682	7.39422769817492e-33	4.58838236627819e-31
ENSMUSG00000048376.6	1904.07712920085	-1.29803766134623	0.108901274335421	-11.9193982739652	9.37834218331586e-33	5.79888595854495e-31
ENSMUSG00000038879.8	127.904950981299	3.60062722329219	0.302303695020452	11.9106292202237	1.04188050342139e-32	6.39734394080585e-31
ENSMUSG00000052852.8	308.827297884907	2.04222899276428	0.171462849195339	11.9106208857971	1.04198465338018e-32	6.39734394080585e-31
ENSMUSG00000020023.18	450.570975764064	1.8253205047672	0.15340446875122	11.8987440172122	1.20141691300521e-32	7.35021790967097e-31
ENSMUSG00000031548.7	1071.39386110602	-1.41450118620482	0.118952079494467	-11.8913531584844	1.3126251933505e-32	8.00240797700522e-31
ENSMUSG00000021091.8	2302.42531521725	-1.76651782446232	0.149008929572216	-11.8551138481013	2.02448882557603e-32	1.22991235469873e-30
ENSMUSG00000036036.15	559.298659122042	1.73895908287016	0.146771105879954	11.8481023389745	2.20119053152253e-32	1.33260228171443e-30
ENSMUSG00000044224.16	417.740760920231	2.07988869905123	0.175749311795776	11.8344059376351	2.59171977915489e-32	1.56358094315334e-30
ENSMUSG00000049382.10	3322.69930371315	10.400385178545	0.879323623145609	11.8277104183095	2.80693981788833e-32	1.68756329881695e-30
ENSMUSG00000003271.17	98.724610522462	4.91909203139713	0.416124362866514	11.8212065198766	3.0329701026067e-32	1.81716743216522e-30
ENSMUSG00000058914.12	522.453876197228	-1.66438306088885	0.140815043973822	-11.819639535093	3.0900755089523e-32	1.84501931161671e-30
ENSMUSG00000030560.17	445.468201232074	1.90403353337191	0.161324195690952	11.8025292189862	3.78753540594697e-32	2.25371327665509e-30
ENSMUSG00000059336.14	308.322730929652	2.12225485963681	0.179855472017472	11.7997792106689	3.91336879548745e-32	2.32064105193155e-30
ENSMUSG00000036356.15	514.014528593167	-1.6364706107901	0.138725101626467	-11.7964996356354	4.06887108918831e-32	2.40464745491996e-30
ENSMUSG00000020140.15	168.381573417802	-2.78446477381673	0.236199772862198	-11.7886005565349	4.469052445805e-32	2.63219614392752e-30
ENSMUSG00000027496.15	345.433271786247	2.14821720818608	0.18245305349604	11.7740819735456	5.30919367851732e-32	3.11646081635941e-30
ENSMUSG00000054702.14	106.37041149001	5.22463164377128	0.444149445927087	11.7632290024943	6.03800816999775e-32	3.53233642941787e-30
ENSMUSG00000022240.10	299.873691113611	1.95089851584022	0.165983420551249	11.7535746001683	6.76934357374223e-32	3.94689075818024e-30
ENSMUSG00000069662.5	3905.48227912628	-1.20597041549602	0.1026132248067	-11.7525827471828	6.84928767904752e-32	3.98014626834283e-30
ENSMUSG00000016200.14	151.149611096461	3.16031796196286	0.268911008019356	11.7522818617205	6.87372408321188e-32	3.98103186486021e-30
ENSMUSG00000022602.14	333.630538648454	2.0389263170623	0.173522684628239	11.750200392707	7.04515772390832e-32	4.06676463298695e-30
ENSMUSG00000026193.15	118960.883521954	-1.12749873875551	0.0962373918874317	-11.7158073036137	1.05778794423551e-31	6.08578328844104e-30
ENSMUSG00000068196.5	2824.64156560216	-1.13090657010557	0.0966529838395334	-11.7006896753766	1.26421811434584e-31	7.24943555668611e-30
ENSMUSG00000041235.12	141.540081126108	3.04207771231369	0.260114731464431	11.6951381230389	1.34967429670368e-31	7.71401016619291e-30
ENSMUSG00000026355.11	942.2809816431	1.5382855870381	0.131666235650766	11.6832199191772	1.55299062508008e-31	8.84695479041523e-30
ENSMUSG00000000544.14	415.061952038747	9.94840081942019	0.851850058536479	11.678582069375	1.64008521351036e-31	9.31257535449102e-30
ENSMUSG00000069114.8	322.049665758663	2.02938062703572	0.174159840069282	11.6524029088934	2.23078451245282e-31	1.26253683725954e-29
ENSMUSG00000078670.3	172.211653358814	2.91543467801785	0.250348929071184	11.6454849191261	2.41941560053763e-31	1.36484889803056e-29
ENSMUSG00000026205.8	97.3000886419069	5.72988516668681	0.492038145044808	11.645205202871	2.42736690986063e-31	1.36490291452519e-29
ENSMUSG00000051343.11	2046.54112730605	1.21953253079691	0.104752399385911	11.6420486589918	2.51891423612486e-31	1.41181080169901e-29
ENSMUSG00000030110.13	199.442393005738	3.0649414191193	0.263794685318295	11.6186625042166	3.31281852101016e-31	1.85081099043574e-29
ENSMUSG00000026259.14	223.137105074413	2.39376282299813	0.206066303283571	11.6164689949527	3.39895724615202e-31	1.89284878691959e-29
ENSMUSG00000044279.15	190.249218017837	8.05563014753239	0.694005237832269	11.6074486306389	3.77718298997319e-31	2.09675892814007e-29
ENSMUSG00000025232.8	1387.08850936692	-1.16513535197127	0.100533603292072	-11.589511504788	4.65781387749175e-31	2.57737312488596e-29
ENSMUSG00000025064.15	94.2825706747504	4.58651831592764	0.396003243899554	11.5820220833621	5.08326638772335e-31	2.80386519005375e-29
ENSMUSG00000006360.11	339.238333667777	2.09255371153456	0.180701290076647	11.5801813625512	5.19360611156609e-31	2.85566158824243e-29
ENSMUSG00000027478.15	119.385749119533	3.60363950899763	0.311811799918179	11.5570979351751	6.79671027478008e-31	3.72532621527772e-29
ENSMUSG00000020400.17	622.461500609743	1.54005405575649	0.133382555482708	11.5461429733676	7.720822598636e-31	4.2185312154497e-29
ENSMUSG00000085057.7	101.114408049372	3.93602885145607	0.340925850296585	11.545117062939	7.81350202549557e-31	4.2557867615356e-29
ENSMUSG00000054499.9	214.732224378754	2.48235814546592	0.215817596811614	11.5021118858661	1.28726649676418e-30	6.98945480664927e-29
ENSMUSG00000021595.18	2047.86216243487	1.39228003042537	0.121134818929965	11.493640249137	1.4199943001711e-30	7.67115474952701e-29
ENSMUSG00000036777.8	1313.49313058013	1.37836222146354	0.119924953221575	11.4935397883112	1.42164709602745e-30	7.67115474952701e-29
ENSMUSG00000025572.17	764.982049801536	1.40466434122747	0.122294778149961	11.4858897695946	1.55327988304671e-30	8.35549163094014e-29
ENSMUSG00000031274.16	1394.4812162931	-1.22218364813827	0.10658859104798	-11.4663646092115	1.9466665294984e-30	1.04270116441893e-28
ENSMUSG00000074637.7	786.708792023149	3.87203846903538	0.337691522530887	11.4661998027541	1.95037627876923e-30	1.04270116441893e-28
ENSMUSG00000097789.2	2040.82630835922	-1.26501507263405	0.110354864368849	-11.4631564260356	2.02015696739591e-30	1.07669408921791e-28
ENSMUSG00000021676.10	202.791132421994	2.33382544513922	0.203629405641601	11.4611415663948	2.06771274185692e-30	1.09866999662887e-28
ENSMUSG00000046591.10	194.040504695579	2.41777720747117	0.211150957808934	11.4504676301727	2.33880386642925e-30	1.23892430424415e-28
ENSMUSG00000024151.13	427.284443052501	1.85967396563818	0.1630288285588	11.4070252609798	3.85694921912482e-30	2.03691467119434e-28
ENSMUSG00000023945.7	233.5476905967	-2.24252356148216	0.196736115771134	-11.3986369645059	4.24716444483129e-30	2.22272536834168e-28
ENSMUSG00000024059.10	532.7657449214	-1.70130936557961	0.149255211457098	-11.3986597115816	4.24605500992486e-30	2.22272536834168e-28
ENSMUSG00000042589.18	87.9822795614024	4.99599252930573	0.438294540446897	11.3987103836878	4.2435846314927e-30	2.22272536834168e-28
ENSMUSG00000014599.10	2310.53563560826	-1.23106980832447	0.108365930210688	-11.3603030577137	6.59155760350112e-30	3.43928868951448e-28
ENSMUSG00000001228.14	539.293539860817	1.64521199816036	0.144986003160783	11.3473850047159	7.64139366359394e-30	3.97512619475883e-28
ENSMUSG00000019970.15	1241.32199679785	-1.26857095559669	0.111845574277862	-11.3421649786976	8.11126034734551e-30	4.20695965776502e-28
ENSMUSG00000050359.7	110.671820969656	6.53325811352461	0.576287141177169	11.3368105007154	8.62302044791691e-30	4.4590767941237e-28
ENSMUSG00000040054.17	1358.4824598787	1.2860003009506	0.113700849245174	11.3103843066078	1.16577789395447e-29	6.01050175295517e-28
ENSMUSG00000046157.13	134.829685164522	2.97149114974201	0.263497006941717	11.2771343562141	1.70200194155319e-29	8.74919637114992e-28
ENSMUSG00000020473.13	9210.8940174755	-1.15790693319931	0.102700836425599	-11.2745618584922	1.75248880436491e-29	8.98215132030686e-28
ENSMUSG00000079259.2	92.7676218245969	5.35017362879601	0.475391162857483	11.2542555411362	2.20681643900662e-29	1.12774810669823e-27
